id,title,created_date,updated_date,comments_count,html_url
104650031,"create new feedback survey ",2015-09-03T08:56:08Z,2015-10-21T22:33:55Z,2,https://github.com/mozilla/webmaker-core/issues/627
104293301,"Android crash report: play store",2015-09-01T15:34:24Z,2015-10-20T17:43:44Z,0,https://github.com/mozilla/webmaker-core/issues/619
104284379,"Documenting Mozfest with Webmaker",2015-09-01T14:51:44Z,2015-10-06T15:49:34Z,1,https://github.com/mozilla/webmaker-core/issues/618
104115134,"use DefinePlugin for configuration",2015-08-31T19:09:28Z,2015-10-20T17:43:22Z,0,https://github.com/mozilla/webmaker-core/issues/614
104081524,"Add &quot;Flag as inappropriate&quot;",2015-08-31T16:02:11Z,2015-12-03T22:09:00Z,1,https://github.com/mozilla/webmaker-core/issues/612
103766885,"Track project views",2015-08-28T17:59:52Z,2015-10-21T22:19:18Z,3,https://github.com/mozilla/webmaker-core/issues/609
103287458,"Switch from html5 routing to GET routing",2015-08-26T14:48:49Z,2015-08-26T14:48:49Z,0,https://github.com/mozilla/webmaker-core/issues/602
103094908,"Rewrite project urls in browser to be prettier",2015-08-25T19:08:32Z,2015-10-21T22:25:40Z,6,https://github.com/mozilla/webmaker-core/issues/601
102854275,"Visual indicator for unlinked button in editor",2015-08-24T17:57:12Z,2015-09-11T21:52:09Z,3,https://github.com/mozilla/webmaker-core/issues/595
102846773,"project with page 0 deleted behaves rather curiously",2015-08-24T17:16:04Z,2015-10-21T22:17:14Z,11,https://github.com/mozilla/webmaker-core/issues/593
102844900,"Add `Feature Date` to DB for more control over projects in discover",2015-08-24T17:04:17Z,2015-12-01T18:37:00Z,1,https://github.com/mozilla/webmaker-core/issues/592
102843344,"unify our two caching mechanisms",2015-08-24T16:56:06Z,2015-11-23T17:05:33Z,7,https://github.com/mozilla/webmaker-core/issues/591
102837567,"Add keyboard nav to project viewer in browser",2015-08-24T16:31:55Z,2015-10-27T17:42:01Z,2,https://github.com/mozilla/webmaker-core/issues/590
102784981,"Add GA Event Tracking to Remix Events",2015-08-24T12:49:12Z,2015-10-21T22:15:19Z,0,https://github.com/mozilla/webmaker-core/issues/588
102463963,"when should projects try to databasify their content?",2015-08-21T21:18:04Z,2015-10-21T22:13:55Z,4,https://github.com/mozilla/webmaker-core/issues/585
102408020,"Webmaker Ideation",2015-08-21T15:48:33Z,2015-11-02T08:14:24Z,21,https://github.com/mozilla/webmaker-core/issues/582
102405198,"Implement Age Verification on Login",2015-08-21T15:34:39Z,2015-10-21T22:13:12Z,0,https://github.com/mozilla/webmaker-core/issues/581
102388572,"Implement onBlur for Login Validation Errors",2015-08-21T14:16:35Z,2015-10-21T22:24:34Z,0,https://github.com/mozilla/webmaker-core/issues/580
102350931,"Curate conversations with UX designers to learn about online communities ",2015-08-21T10:43:13Z,2015-11-16T22:15:17Z,11,https://github.com/mozilla/webmaker-core/issues/579
102204106,"Some pages are an island, a point of no return",2015-08-20T18:40:13Z,2015-10-20T17:59:05Z,6,https://github.com/mozilla/webmaker-core/issues/577
102177034,"Questions for Analytics // research ? ",2015-08-20T16:26:45Z,2015-10-21T15:53:46Z,5,https://github.com/mozilla/webmaker-core/issues/573
101978195,"Implement CC-by-SA in browser-based player",2015-08-19T19:25:06Z,2015-09-30T19:44:34Z,0,https://github.com/mozilla/webmaker-core/issues/568
101943692,"Track more detail about sign in errors in GA",2015-08-19T16:44:29Z,2015-10-20T17:40:05Z,3,https://github.com/mozilla/webmaker-core/issues/564
101924332,"Add apk key to the vault ",2015-08-19T15:48:34Z,2015-11-23T17:05:52Z,3,https://github.com/mozilla/webmaker-core/issues/563
101748491,"Inconsistent element placement between different views.",2015-08-18T21:04:20Z,2015-08-18T22:06:42Z,0,https://github.com/mozilla/webmaker-core/issues/561
101745442,"Can't move text element near the top of the screen.",2015-08-18T20:48:32Z,2015-08-18T20:52:41Z,0,https://github.com/mozilla/webmaker-core/issues/560
101709005,"Clarify Title length requirement",2015-08-18T17:36:23Z,2015-10-27T16:39:28Z,1,https://github.com/mozilla/webmaker-core/issues/557
101648577,"Load GA before firing GA events",2015-08-18T12:51:59Z,2015-10-20T17:58:19Z,0,https://github.com/mozilla/webmaker-core/issues/555
101507747,"Add ability to delete a project from the Play / Edit interface menu.",2015-08-17T20:53:25Z,2015-08-17T21:01:12Z,0,https://github.com/mozilla/webmaker-core/issues/551
101137280,"Can't edit middle of text, without being forwarded to the last character",2015-08-15T03:47:22Z,2015-08-18T22:10:10Z,1,https://github.com/mozilla/webmaker-core/issues/550
101124294,"Android App - Poor performance in Map mode for content-heavy projects.",2015-08-15T00:01:40Z,2015-08-17T13:12:14Z,0,https://github.com/mozilla/webmaker-core/issues/549
101121158,"Android App - Switching between apps within android to the Webmaker app causes the currently playing project to reload.",2015-08-14T23:24:00Z,2015-11-12T17:50:16Z,1,https://github.com/mozilla/webmaker-core/issues/548
101108650,"impossible usernames are not flagged as invalid on the &quot;sign in&quot; view, only on the &quot;join webmaker&quot; view. ",2015-08-14T21:48:56Z,2015-08-18T22:10:54Z,0,https://github.com/mozilla/webmaker-core/issues/546
101107950,"Webmaker App - Long-pressing a button in Play mode causes it to not navigate.",2015-08-14T21:44:00Z,2015-08-18T22:10:10Z,3,https://github.com/mozilla/webmaker-core/issues/545
101053242,"Compile changes in webmaker-android and webmaker-core into a easily downloadable APK",2015-08-14T16:56:19Z,2015-08-18T22:13:29Z,0,https://github.com/mozilla/webmaker-core/issues/541
100865030,"Set destinations position above or below the button, relative to its position",2015-08-13T20:48:04Z,2015-08-18T22:11:15Z,1,https://github.com/mozilla/webmaker-core/issues/538
100846038,"On first load of &quot;make&quot; page for new users, user does not exist in API DB",2015-08-13T19:10:19Z,2015-08-13T22:38:05Z,3,https://github.com/mozilla/webmaker-core/issues/532
100653869,"Element position inconsistent between Play & Edit modes in map view.",2015-08-12T23:03:42Z,2015-08-18T22:10:10Z,0,https://github.com/mozilla/webmaker-core/issues/527
100652597,"Initial Backspace when editing a text element adds a character.",2015-08-12T22:54:31Z,2015-08-18T22:10:09Z,0,https://github.com/mozilla/webmaker-core/issues/526
100648040,"Too much &quot;Set Destination&quot; everywhere.",2015-08-12T22:23:18Z,2015-09-30T19:44:34Z,1,https://github.com/mozilla/webmaker-core/issues/521
100586779,"Add a password reset link to error msg in Sign up when email/account already exists",2015-08-12T16:52:45Z,2015-11-02T18:50:41Z,17,https://github.com/mozilla/webmaker-core/issues/512
100440835,"Tutorial Mode",2015-08-12T00:28:54Z,2015-08-12T17:57:39Z,3,https://github.com/mozilla/webmaker-core/issues/511
100412490,"pressing the green arrow (&quot;enter&quot;) when changing a project title does nothing",2015-08-11T21:06:36Z,2015-08-11T21:14:23Z,0,https://github.com/mozilla/webmaker-core/issues/506
100409110,"emails are not checked while signing up",2015-08-11T20:57:12Z,2015-08-12T21:43:48Z,0,https://github.com/mozilla/webmaker-core/issues/503
100408272,"why are usernames restricted to 1-20 characters?",2015-08-11T20:55:03Z,2015-08-12T21:43:48Z,0,https://github.com/mozilla/webmaker-core/issues/502
100407434,"no need to insist on a number in a password if we already test pw strength",2015-08-11T20:52:37Z,2015-08-18T22:13:29Z,0,https://github.com/mozilla/webmaker-core/issues/501
100404692,"retyping the password on a &quot;password not strong enough&quot; error does not clear the error",2015-08-11T20:42:36Z,2015-08-18T22:10:09Z,0,https://github.com/mozilla/webmaker-core/issues/500
100404202,"password rejection due to &quot;too easy to guess&quot; error comes too late",2015-08-11T20:40:31Z,2015-08-18T22:10:09Z,1,https://github.com/mozilla/webmaker-core/issues/499
99510085,"Ability to set a custom project ID, as an alternative to numbers in links",2015-08-06T19:45:17Z,2015-08-12T02:49:53Z,1,https://github.com/mozilla/webmaker-core/issues/486
99509600,"Share links show a user number, rather than username",2015-08-06T19:42:05Z,2015-08-18T22:13:29Z,0,https://github.com/mozilla/webmaker-core/issues/485
99508790,"Custom color editor doesn't look like part of the app",2015-08-06T19:37:00Z,2015-08-18T22:13:29Z,0,https://github.com/mozilla/webmaker-core/issues/483
99507906,"Can't position a element at an exact location",2015-08-06T19:31:23Z,2015-08-12T14:11:33Z,1,https://github.com/mozilla/webmaker-core/issues/481
99507395,"Ability to have text links",2015-08-06T19:28:07Z,2015-08-12T13:59:39Z,3,https://github.com/mozilla/webmaker-core/issues/479
99507135,"Options don't save unless you exit the page",2015-08-06T19:26:07Z,2015-08-18T22:13:29Z,2,https://github.com/mozilla/webmaker-core/issues/478
99506812,"No animation for setting text style",2015-08-06T19:23:47Z,2015-08-12T21:43:48Z,1,https://github.com/mozilla/webmaker-core/issues/477
99506278,"Icon for adding buttons to pages is confusing",2015-08-06T19:20:03Z,2015-08-12T21:43:48Z,7,https://github.com/mozilla/webmaker-core/issues/476
99505730,"Pinch to zoom?",2015-08-06T19:16:19Z,2015-08-18T22:13:29Z,0,https://github.com/mozilla/webmaker-core/issues/475
99504300,"Need to build in-app reset password view",2015-08-06T19:08:44Z,2015-08-12T21:43:48Z,7,https://github.com/mozilla/webmaker-core/issues/473
99504001,"Navigating pages in play mode is extremely frustrating",2015-08-06T19:06:35Z,2015-08-18T21:43:46Z,3,https://github.com/mozilla/webmaker-core/issues/471
99503302,"Staging login should link to staging password reset",2015-08-06T19:02:04Z,2015-08-13T18:33:01Z,9,https://github.com/mozilla/webmaker-core/issues/469
99234166,"Localize error messages in api.js",2015-08-05T15:39:44Z,2015-11-02T18:49:33Z,4,https://github.com/mozilla/webmaker-core/issues/459
99074747,"No visual confirmation for deleting your last (only) project",2015-08-04T22:25:48Z,2015-08-18T22:10:09Z,0,https://github.com/mozilla/webmaker-core/issues/457
99029233,"UX - Add image via URL",2015-08-04T18:25:31Z,2015-09-11T21:53:36Z,0,https://github.com/mozilla/webmaker-core/issues/454
99015086,"Extend java caching to cover the entire project creation/modification track",2015-08-04T17:07:25Z,2015-10-21T22:21:13Z,0,https://github.com/mozilla/webmaker-core/issues/452
98798304,"Edit Page UI - utilize a tap to edit a page in project view ",2015-08-03T17:28:13Z,2015-09-30T19:44:34Z,9,https://github.com/mozilla/webmaker-core/issues/445
98261622,"Can't reset password",2015-07-30T20:50:23Z,2015-10-21T22:22:48Z,8,https://github.com/mozilla/webmaker-core/issues/441
98047609,"Implement live reload for core on Android",2015-07-29T23:03:35Z,2015-08-04T01:33:52Z,1,https://github.com/mozilla/webmaker-core/issues/439
97823126,"Android App - Dragging a button by the Set Destination button shouldn't trigger the button when the drag stops.",2015-07-28T23:31:03Z,2015-10-20T17:36:27Z,1,https://github.com/mozilla/webmaker-core/issues/434
97821882,"Android App - Button - Color alpha doesn't persist between the two tinker modes.",2015-07-28T23:19:04Z,2015-10-20T17:36:03Z,0,https://github.com/mozilla/webmaker-core/issues/432
97821558,"Android App - Button - The automatically chosen color for the button label when changing the button color via Tinker mode is wrong.",2015-07-28T23:15:36Z,2015-08-18T21:57:03Z,1,https://github.com/mozilla/webmaker-core/issues/431
97820162,"Android App - Text Element - Font family dropdown selected state is wrong color",2015-07-28T23:02:15Z,2015-10-20T17:35:30Z,5,https://github.com/mozilla/webmaker-core/issues/430
97564236,"Android App - Edit Project - The Play and Edit options should be in the same spot in the dot menu",2015-07-27T22:01:56Z,2015-08-11T17:48:31Z,0,https://github.com/mozilla/webmaker-core/issues/427
97561872,"Android App - Edit Project - Cannot tell that image is selected when it is scaled really small. ",2015-07-27T21:50:28Z,2015-08-18T22:10:09Z,0,https://github.com/mozilla/webmaker-core/issues/426
97560848,"Andoid App - Tinker Mode - Tinkered color disappears when switching to a default color.",2015-07-27T21:44:18Z,2015-08-18T22:13:58Z,0,https://github.com/mozilla/webmaker-core/issues/425
96738494,"[Sample Issue] QA Feedback - Desktop Player",2015-07-23T05:56:30Z,2015-11-18T19:54:45Z,0,https://github.com/mozilla/webmaker-core/issues/403
96692784,"[Sample Issue] QA Feedback - Android App - Button Element",2015-07-22T23:46:22Z,2015-12-01T16:02:01Z,1,https://github.com/mozilla/webmaker-core/issues/401
96690506,"[Sample Issue] QA Feedback - Android App - Text Element",2015-07-22T23:30:58Z,2015-11-18T19:54:15Z,1,https://github.com/mozilla/webmaker-core/issues/400
96689091,"[Sample Issue] QA Feedback - Android App - Image Element",2015-07-22T23:20:30Z,2015-11-18T19:54:01Z,0,https://github.com/mozilla/webmaker-core/issues/399
96685140,"[Sample Issue] QA Feedback - Android App - Project Editing Basics",2015-07-22T22:55:05Z,2015-11-18T19:53:54Z,2,https://github.com/mozilla/webmaker-core/issues/398
96681043,"[Sample Issue] QA Feedback - Android App - Create & Delete Project",2015-07-22T22:31:22Z,2015-11-18T19:53:46Z,0,https://github.com/mozilla/webmaker-core/issues/397
96677699,"[Sample Issue] QA Feedback - Android App - View Project",2015-07-22T22:12:52Z,2015-11-18T19:53:39Z,1,https://github.com/mozilla/webmaker-core/issues/396
96674260,"[Sample Issue] QA Feedback - Android - Account",2015-07-22T21:55:30Z,2015-11-18T19:53:29Z,1,https://github.com/mozilla/webmaker-core/issues/395
96614171,"Version webmaker-core",2015-07-22T16:47:58Z,2015-08-03T17:00:50Z,6,https://github.com/mozilla/webmaker-core/issues/384
96600064,"QA Feedback - Firefox Mac Browser Player",2015-07-22T15:49:43Z,2015-07-22T20:57:08Z,0,https://github.com/mozilla/webmaker-core/issues/382
96399740,"[Sample Issue] QA Feedback - Browser Player",2015-07-21T19:34:00Z,2015-07-24T21:28:04Z,0,https://github.com/mozilla/webmaker-core/issues/374
96369723,"Release Engineering: Build release script",2015-07-21T17:15:48Z,2015-11-21T00:00:46Z,1,https://github.com/mozilla/webmaker-core/issues/366
96194239,"Integrate intl.js with webpack",2015-07-21T00:08:49Z,2015-07-21T17:30:57Z,0,https://github.com/mozilla/webmaker-core/issues/363
96159948,"Add device detection to browser",2015-07-20T21:06:02Z,2015-09-30T19:44:34Z,5,https://github.com/mozilla/webmaker-core/issues/360
96123695,"Let user choose initial screen",2015-07-20T18:11:09Z,2015-10-21T22:33:07Z,0,https://github.com/mozilla/webmaker-core/issues/356
96123478,"Edit default image gallery",2015-07-20T18:09:45Z,2015-10-21T22:33:07Z,0,https://github.com/mozilla/webmaker-core/issues/355
96123262,"&quot;Follow Link&quot; behind menu in edit mode",2015-07-20T18:08:27Z,2015-08-03T16:32:50Z,0,https://github.com/mozilla/webmaker-core/issues/354
96123159,"Need to link to external pages",2015-07-20T18:07:46Z,2015-10-21T22:33:07Z,0,https://github.com/mozilla/webmaker-core/issues/353
96122981,"Limit scrolling",2015-07-20T18:06:43Z,2015-09-30T19:44:34Z,0,https://github.com/mozilla/webmaker-core/issues/352
96122866,"Allow collaboration",2015-07-20T18:06:12Z,2015-10-21T22:33:07Z,0,https://github.com/mozilla/webmaker-core/issues/351
96119993,"Need to be able to align elements on page",2015-07-20T17:50:21Z,2015-10-21T22:33:07Z,0,https://github.com/mozilla/webmaker-core/issues/348
96119787,"Text enhancements",2015-07-20T17:49:12Z,2015-10-21T22:33:07Z,0,https://github.com/mozilla/webmaker-core/issues/347
96118177,"Lock/Unlock screen resets properties when editing elements",2015-07-20T17:40:56Z,2015-08-03T16:57:51Z,0,https://github.com/mozilla/webmaker-core/issues/345
96116978,"Enter button does nothing while editing title ",2015-07-20T17:33:51Z,2015-08-03T16:57:35Z,0,https://github.com/mozilla/webmaker-core/issues/343
96115513,"Perf problems in projects with lots of pages",2015-07-20T17:25:49Z,2015-08-03T16:57:22Z,0,https://github.com/mozilla/webmaker-core/issues/342
96114702,"Wrong selection box around long, unbroken text elements",2015-07-20T17:23:07Z,2015-08-03T16:57:09Z,0,https://github.com/mozilla/webmaker-core/issues/341
96112192,"Can't change font size",2015-07-20T17:10:09Z,2015-08-03T16:32:50Z,0,https://github.com/mozilla/webmaker-core/issues/338
96109918,"Tinker mode colours not stored for later",2015-07-20T17:00:46Z,2015-08-03T16:32:50Z,0,https://github.com/mozilla/webmaker-core/issues/335
96102829,"Feedback from users in Bangladesh",2015-07-20T16:27:07Z,2015-08-03T16:32:49Z,0,https://github.com/mozilla/webmaker-core/issues/328
95749163,"Link hover on desktop should trigger pointer cursor",2015-07-17T21:31:34Z,2015-07-21T19:12:31Z,0,https://github.com/mozilla/webmaker-core/issues/326
95686575,"Feedback from Webmaker beta research - June/July 2015, Rwanda & Cambodia",2015-07-17T15:57:57Z,2015-10-21T22:33:07Z,5,https://github.com/mozilla/webmaker-core/issues/320
95420728,"Run react-based tests in a browser",2015-07-16T12:12:50Z,2015-07-16T12:12:50Z,0,https://github.com/mozilla/webmaker-core/issues/311
95053421,"Improve swiping for play mode [player]",2015-07-14T22:07:49Z,2015-08-03T16:32:49Z,0,https://github.com/mozilla/webmaker-core/issues/293
95030965,"feedback from a UX expert in Africa",2015-07-14T20:21:10Z,2015-10-21T22:33:07Z,2,https://github.com/mozilla/webmaker-core/issues/290
95030709,"Standardize the naming convention for issue tags",2015-07-14T20:20:08Z,2015-08-18T22:18:26Z,0,https://github.com/mozilla/webmaker-core/issues/288
95030475,"Sharing on whatsapp - the project does not come as a link",2015-07-14T20:19:06Z,2015-08-18T22:19:11Z,1,https://github.com/mozilla/webmaker-core/issues/286
95030130,"Feedback on Webmaker from Bangladesh -- July 2015",2015-07-14T20:17:01Z,2015-10-21T22:33:07Z,1,https://github.com/mozilla/webmaker-core/issues/282
95029539,"react loader-mixin needs to be required explicitly for npm 3+",2015-07-14T20:13:23Z,2015-07-14T20:13:23Z,0,https://github.com/mozilla/webmaker-core/issues/275
95029283,"Remotely test link and destination UX",2015-07-14T20:12:20Z,2015-08-27T20:37:45Z,0,https://github.com/mozilla/webmaker-core/issues/273
95029024,"device photographs may end up with the wrong orientation",2015-07-14T20:10:47Z,2015-07-14T20:10:47Z,0,https://github.com/mozilla/webmaker-core/issues/270
95028868,"It's too easy to move elements by accident.",2015-07-14T20:09:44Z,2015-07-14T20:09:44Z,0,https://github.com/mozilla/webmaker-core/issues/268
95028780,"I often start &quot;signing in&quot; on the &quot;sign up&quot; page.",2015-07-14T20:09:13Z,2015-07-14T20:09:13Z,0,https://github.com/mozilla/webmaker-core/issues/267
95028706,"Remove duplicate and unmaintained docs",2015-07-14T20:08:41Z,2015-08-03T16:50:03Z,0,https://github.com/mozilla/webmaker-core/issues/266
95028550,"Add contributing guidelines (again?)",2015-07-14T20:07:39Z,2015-08-03T16:49:52Z,0,https://github.com/mozilla/webmaker-core/issues/264
95028075,"Text gets erased when editing ",2015-07-14T20:04:30Z,2015-11-16T22:03:55Z,0,https://github.com/mozilla/webmaker-core/issues/258
95027991,"Add phone features & capabilities ",2015-07-14T20:03:59Z,2015-10-16T21:10:34Z,0,https://github.com/mozilla/webmaker-core/issues/257
95027896,"Investigate additional tinker modes.",2015-07-14T20:03:28Z,2015-10-16T21:10:34Z,0,https://github.com/mozilla/webmaker-core/issues/256
95027792,"Explore Animations & Transitions",2015-07-14T20:02:57Z,2015-10-16T21:10:34Z,0,https://github.com/mozilla/webmaker-core/issues/255
95027680,"Asset library",2015-07-14T20:02:25Z,2015-10-16T21:10:34Z,0,https://github.com/mozilla/webmaker-core/issues/254
95027570,"Add ability to search projects",2015-07-14T20:01:54Z,2015-10-16T21:10:34Z,0,https://github.com/mozilla/webmaker-core/issues/253
95027430,"Explore social features",2015-07-14T20:01:23Z,2015-10-16T21:10:34Z,0,https://github.com/mozilla/webmaker-core/issues/252
95027065,"Resolve link behavior in map view",2015-07-14T19:59:50Z,2015-10-16T21:10:34Z,0,https://github.com/mozilla/webmaker-core/issues/249
95026862,"Add ability to set the default / starting page for a project.",2015-07-14T19:58:47Z,2015-10-16T21:10:34Z,0,https://github.com/mozilla/webmaker-core/issues/247
95026758,"Address precision of gestures",2015-07-14T19:58:16Z,2015-10-16T21:10:34Z,0,https://github.com/mozilla/webmaker-core/issues/246
95026658,"Figure out swiping between pages UX",2015-07-14T19:57:45Z,2015-10-16T21:10:34Z,0,https://github.com/mozilla/webmaker-core/issues/245
95026532,"Enhanced Z-index UX",2015-07-14T19:57:14Z,2015-09-30T19:44:34Z,2,https://github.com/mozilla/webmaker-core/issues/244
95026426,"Figure out First Time Use",2015-07-14T19:56:43Z,2015-10-16T21:10:34Z,0,https://github.com/mozilla/webmaker-core/issues/243
95025528,"Play, Project, Page and Link views are too similar and confusing.",2015-07-14T19:53:36Z,2015-10-16T21:10:34Z,0,https://github.com/mozilla/webmaker-core/issues/237
95025254,"Not require login",2015-07-14T19:52:34Z,2015-10-16T21:10:34Z,0,https://github.com/mozilla/webmaker-core/issues/235
95024888,"Play mode swiping doesn't always go in the right direction",2015-07-14T19:51:31Z,2015-11-16T22:03:55Z,0,https://github.com/mozilla/webmaker-core/issues/233
95024665,"Edit & Play mode headings could be improved",2015-07-14T19:51:00Z,2015-10-27T16:43:31Z,1,https://github.com/mozilla/webmaker-core/issues/232
95024224,"Minimum text element size is too large",2015-07-14T19:49:58Z,2015-08-18T22:35:39Z,0,https://github.com/mozilla/webmaker-core/issues/230
95024063,"Big blue loader is too intense.",2015-07-14T19:49:27Z,2015-08-18T22:35:38Z,0,https://github.com/mozilla/webmaker-core/issues/229
95023896,"When loading a project, I see two separate loading indicators.",2015-07-14T19:48:56Z,2015-11-16T22:03:55Z,0,https://github.com/mozilla/webmaker-core/issues/228
95023738,"Poor UX when rotating elements",2015-07-14T19:48:24Z,2015-07-21T19:03:38Z,0,https://github.com/mozilla/webmaker-core/issues/227
95023552,"Review user tests at Whistler work week",2015-07-14T19:47:53Z,2015-08-03T19:25:43Z,0,https://github.com/mozilla/webmaker-core/issues/226
95023408,"snap to grid on edit mode",2015-07-14T19:47:22Z,2015-08-03T19:25:43Z,0,https://github.com/mozilla/webmaker-core/issues/225
95023126,"Teaching Ideas ",2015-07-14T19:46:20Z,2015-11-16T22:04:53Z,0,https://github.com/mozilla/webmaker-core/issues/223
95022979,"Top bar looks weird on tablets/bigger screens",2015-07-14T19:45:48Z,2015-11-16T22:03:55Z,0,https://github.com/mozilla/webmaker-core/issues/222
95022838,"Enable page duplication",2015-07-14T19:45:17Z,2015-11-12T18:16:10Z,0,https://github.com/mozilla/webmaker-core/issues/221
95022602,"Button name changes to default &quot;Button link&quot;",2015-07-14T19:44:14Z,2015-11-16T22:03:55Z,0,https://github.com/mozilla/webmaker-core/issues/219
95022450,"Ship Webmaker with b2gdroid",2015-07-14T19:43:12Z,2015-07-21T19:13:05Z,0,https://github.com/mozilla/webmaker-core/issues/217
95022380,"Label featured content to show users what 'kind' of projects there are",2015-07-14T19:42:41Z,2015-11-16T22:14:52Z,0,https://github.com/mozilla/webmaker-core/issues/216
95022129,"UX - select project's start page",2015-07-14T19:41:07Z,2015-08-03T16:30:17Z,1,https://github.com/mozilla/webmaker-core/issues/213
95022034,"Add support for PNGs with transparency",2015-07-14T19:40:36Z,2015-12-03T20:10:51Z,3,https://github.com/mozilla/webmaker-core/issues/212
95021937,"Text edits in progress are reset if user switches to another app",2015-07-14T19:40:05Z,2015-07-14T19:40:05Z,0,https://github.com/mozilla/webmaker-core/issues/211
95021862,"When deleting a page, clear the target for any buttons that link to it",2015-07-14T19:39:33Z,2015-08-03T19:25:35Z,0,https://github.com/mozilla/webmaker-core/issues/210
95021749,"Bug: Image blocking buttons",2015-07-14T19:39:02Z,2015-08-03T19:25:35Z,0,https://github.com/mozilla/webmaker-core/issues/209
95021647,"Enhacement Profile",2015-07-14T19:38:31Z,2015-08-03T19:25:35Z,0,https://github.com/mozilla/webmaker-core/issues/208
95021558,"Wording / Tips",2015-07-14T19:38:00Z,2015-08-03T19:25:34Z,0,https://github.com/mozilla/webmaker-core/issues/207
95021450,"Save chosen new colors",2015-07-14T19:37:29Z,2015-08-03T19:25:34Z,0,https://github.com/mozilla/webmaker-core/issues/206
95021176,"Reorder projects",2015-07-14T19:36:26Z,2015-08-03T19:25:34Z,0,https://github.com/mozilla/webmaker-core/issues/204
95021074,"Overlay between elemants in lower part of page and edit mode",2015-07-14T19:35:55Z,2015-08-03T19:25:34Z,0,https://github.com/mozilla/webmaker-core/issues/203
95020969,"Add an animation or effect when a button is pressed",2015-07-14T19:35:24Z,2015-08-03T19:25:34Z,0,https://github.com/mozilla/webmaker-core/issues/202
95020340,"Make - Deleting all projects leaves a phantom UI entry when deleting &quot;the last project&quot;",2015-07-14T19:32:48Z,2015-09-17T16:08:40Z,0,https://github.com/mozilla/webmaker-core/issues/197
95020241,"Allow use of animated GIFs",2015-07-14T19:32:17Z,2015-08-05T17:28:46Z,0,https://github.com/mozilla/webmaker-core/issues/196
95020155,"Add ability to copy and paste items",2015-07-14T19:31:46Z,2015-07-14T19:31:46Z,0,https://github.com/mozilla/webmaker-core/issues/195
95019705,"UX - 404 &quot;page&quot; not found",2015-07-14T19:29:09Z,2015-07-14T19:29:09Z,0,https://github.com/mozilla/webmaker-core/issues/190
95019544,"Persist most recent tinker color on all edit views",2015-07-14T19:28:06Z,2015-12-03T22:15:57Z,1,https://github.com/mozilla/webmaker-core/issues/188
95019427,"Make default page color white?",2015-07-14T19:27:35Z,2015-07-14T19:27:35Z,0,https://github.com/mozilla/webmaker-core/issues/187
95019213,"Increment default project title",2015-07-14T19:26:33Z,2015-10-07T18:29:42Z,1,https://github.com/mozilla/webmaker-core/issues/185
95018697,"Production optimizations",2015-07-14T19:23:56Z,2015-07-14T19:23:57Z,0,https://github.com/mozilla/webmaker-core/issues/180
95018619,"add some jitter resilience to &quot;taps&quot; on elements",2015-07-14T19:23:25Z,2015-07-14T19:23:25Z,0,https://github.com/mozilla/webmaker-core/issues/179
95018534,"refactor flatten/expand functions",2015-07-14T19:22:54Z,2015-07-14T19:22:54Z,0,https://github.com/mozilla/webmaker-core/issues/178
95018292,"Permanently show outline of page",2015-07-14T19:21:52Z,2015-08-03T16:36:09Z,0,https://github.com/mozilla/webmaker-core/issues/176
95018208,"Replace document.body.style.overflowY = 'hidden'; with a better strategy",2015-07-14T19:21:21Z,2015-07-14T19:21:21Z,0,https://github.com/mozilla/webmaker-core/issues/175
95007707,"Images are empty/white until they load",2015-07-14T18:29:11Z,2015-07-14T18:29:11Z,0,https://github.com/mozilla/webmaker-core/issues/171
95007615,"Globalize image defaults",2015-07-14T18:28:49Z,2015-07-14T18:28:49Z,0,https://github.com/mozilla/webmaker-core/issues/169
95007574,"Convert documentation to DocBloc style",2015-07-14T18:28:38Z,2015-07-14T18:28:38Z,0,https://github.com/mozilla/webmaker-core/issues/168
95007534,"Add header transition to login page ",2015-07-14T18:28:26Z,2015-07-14T18:28:26Z,0,https://github.com/mozilla/webmaker-core/issues/167
95007504,"Run a remote Android beta test",2015-07-14T18:28:15Z,2015-07-14T18:28:15Z,0,https://github.com/mozilla/webmaker-core/issues/166
95007468,"Text rendering is blurry",2015-07-14T18:28:04Z,2015-07-14T18:28:04Z,0,https://github.com/mozilla/webmaker-core/issues/165
95007424,"Add dashed line between link source and destination",2015-07-14T18:27:52Z,2015-07-14T18:27:53Z,0,https://github.com/mozilla/webmaker-core/issues/164
95007368,"remove gaps from element zindexing",2015-07-14T18:27:41Z,2015-07-14T18:27:41Z,0,https://github.com/mozilla/webmaker-core/issues/163
95007313,"clean up and refactor el.jsx",2015-07-14T18:27:30Z,2015-07-14T18:27:30Z,0,https://github.com/mozilla/webmaker-core/issues/162
95007209,"Need language dropdown (in debug mode?)",2015-07-14T18:27:07Z,2015-11-13T20:17:32Z,0,https://github.com/mozilla/webmaker-core/issues/160
95007188,"Border width scales with rest of element",2015-07-14T18:26:56Z,2015-07-14T18:26:56Z,0,https://github.com/mozilla/webmaker-core/issues/159
95007154,"analyse the element view <-> ...-editor <-> text/image/link component relations",2015-07-14T18:26:45Z,2015-07-14T18:26:45Z,0,https://github.com/mozilla/webmaker-core/issues/158
